Customer ID,Recency,Frequency,Monetary
16952.0,0.038296127630035384,0.53810009211737,-0.0534312502283185
14629.0,-1.6031649016274927,-0.41017405565634385,0.08020350535520551
16866.0,0.21670985726901515,0.039010591579404334,-1.0791191517178538
15206.0,-1.2492601102526473,0.32867518717190447,-0.5314470503867463
15422.0,0.8567190112331508,0.8305650781681629,0.4592159603301814
16226.0,0.48528858898266025,0.53810009211737,-0.17823348012197296
14606.0,-2.030731043482023,2.6341273995121144,2.363686620836509
13925.0,-0.06730874625494165,0.32867518717190447,-0.17154923426824364
13295.0,0.9484537245219856,0.32867518717190447,0.18382393741680142
16556.0,-0.2752651856678577,1.4837936546759596,1.540927852902189
16818.0,-1.2086468108393662,1.1831848288604738,0.9626677740948811
13357.0,0.6696746259198872,0.53810009211737,1.0490370862531193
13968.0,1.0885381249948711,-1.30411776540393,-1.4961970013050467
16147.0,0.1806956343496579,0.53810009211737,0.733832786258062
16345.0,-0.5230277889318113,-0.41017405565634385,0.23241490982531646
18149.0,-0.43836711821283647,0.8305650781681629,0.42976508088186943
17888.0,-0.9120291763792353,1.7216630384831828,0.5364132778400189
17043.0,-0.6974735939204401,0.939338026090494,0.7877182600647499
15027.0,-0.7142730088057001,1.11242882673165,0.9306657985199889
14542.0,0.41906676573948026,-1.30411776540393,-1.6440616370843046
14684.0,-0.8054641960814077,0.6999286932723234,0.37072390051596626
12469.0,1.2797829559481368,-0.41017405565634385,0.9034509537394685
18120.0,0.525799837799168,-1.30411776540393,-1.5834463873745168
16406.0,-0.9604453535410911,0.039010591579404334,-0.3581754977732653
13709.0,-1.6031649016274927,1.5206593427594037,1.5042181376915613
13917.0,-0.44986621406838206,-0.41017405565634385,-0.867006858152917
12398.0,-0.49779576378571616,-1.30411776540393,0.4660299056888309
17429.0,0.148603098374325,0.53810009211737,0.33358769473145383
16053.0,-0.6810906246666858,0.6999286932723234,1.0180535089960108
17336.0,1.186318601185373,-1.30411776540393,-1.8441267532881855
14890.0,0.6602917539918114,0.039010591579404334,-0.03390940939347559
17689.0,1.012963126126521,-0.41017405565634385,-0.7479044560224165
17643.0,0.978887755669028,-0.41017405565634385,-0.4971014167173186
15773.0,-1.454403988045008,-0.41017405565634385,-0.07341112434674216
17672.0,-0.44986621406838206,0.8305650781681629,1.327499455464953
14562.0,-1.6031649016274927,1.744470771358017,1.4185208829739548
12607.0,-0.34228123154721085,-1.30411776540393,0.4413183185673067
16356.0,0.4662891037007272,0.6999286932723234,-0.5395246354200534
13932.0,0.7815088377978424,-1.30411776540393,-0.7719256882174096
15258.0,0.3477912451957959,-0.41017405565634385,-0.23456434498193254
14819.0,-0.3032629112072271,0.32867518717190447,-0.46877662634235207
14389.0,-0.29381537402387975,0.53810009211737,0.5707314252720144
18094.0,-0.14873308627623497,1.3028162046122074,1.393738108513791
15615.0,-1.2492601102526473,2.060494285780719,2.1588514234331093
13659.0,0.49650859081078785,1.2461810284950618,1.2162392635724386
16692.0,0.6665568210127818,0.32867518717190447,0.5768665383600866
14181.0,1.0632122633827088,-0.41017405565634385,-0.769533113708511
17144.0,-2.030731043482023,-0.41017405565634385,0.10219082674158946
13000.0,0.025805841504583826,0.32867518717190447,0.13669871765831093
14221.0,-0.549198344036765,1.4837936546759596,1.4065200101158868
15158.0,-0.5102991934212265,-0.41017405565634385,-0.2553759274153482
18004.0,0.9531927337109163,-1.30411776540393,-1.2980795082923167
14528.0,-0.6192998155506042,-1.30411776540393,-0.6410218622436401
16957.0,0.6119962982177176,-0.41017405565634385,-0.5381141563098809
16100.0,1.168990756259103,-1.30411776540393,-0.28478870105550996
17603.0,-0.180525704739464,0.32867518717190447,0.5289601600922053
17837.0,-0.549198344036765,0.939338026090494,0.4239337672793237
13727.0,-0.7492216889688439,0.939338026090494,0.1653392010357247
15474.0,1.4015718225757527,-1.30411776540393,-1.3376593159765033
17876.0,1.0394697486362132,0.039010591579404334,0.9775892750115182
14051.0,-2.030731043482023,1.9389560911112775,2.170123635803525
12819.0,1.1592469837367394,-1.30411776540393,-0.34106454014791204
13673.0,-0.9604453535410911,-0.41017405565634385,-0.5936277575914237
15072.0,1.1996132934665646,-1.30411776540393,-1.1605021255813157
12831.0,0.6851190871693343,0.039010591579404334,-0.47764040267556657
13871.0,-0.8671852495860886,1.4837936546759596,1.530606880171746
13908.0,-0.164469804088301,0.32867518717190447,0.7253098463133991
17711.0,-1.2086468108393662,-0.41017405565634385,-0.598266164966712
16521.0,1.071719438908765,0.039010591579404334,0.2083806197934235
13723.0,0.536557534619003,0.6999286932723234,0.2416867463760187
15634.0,-1.0131439018270616,-0.41017405565634385,-0.3216847334911785
17679.0,-0.4159017490060294,0.8305650781681629,1.007318912978051
17849.0,0.540116892099153,0.939338026090494,0.15830570044922151
14825.0,-1.6031649016274927,1.6976614963048786,1.1955331122217678
17318.0,1.5901760636615865,-1.30411776540393,-1.3010916122635738
17459.0,-0.5359908636910069,-0.41017405565634385,-0.19485390229146848
14548.0,0.26574539201279385,1.0320237246747817,0.7736609405598023
16334.0,1.2238949312016634,-1.30411776540393,-0.8912480454656275
15398.0,-1.041385415279002,-0.41017405565634385,0.3272826914759256
12838.0,-0.6651016148045013,1.11242882673165,0.8820687560253362
17155.0,-0.9862065131663252,0.8305650781681629,0.03059436477727975
12749.0,-1.6031649016274927,1.0320237246747817,1.4435415049805083
17979.0,-0.6342244953949051,0.32867518717190447,-0.11465749503347507
14136.0,1.0416496765578622,0.53810009211737,0.437406658116499
14457.0,0.8251539016962963,-1.30411776540393,-1.5652799967157296
18191.0,0.6851190871693343,-0.41017405565634385,-0.35669583465076493
16454.0,-0.5102991934212265,0.32867518717190447,-2.6705361764755713
18162.0,1.599614121964784,-1.30411776540393,-0.6258067609734878
14806.0,-0.2052409465430735,-0.41017405565634385,-0.7820091719595728
17940.0,-0.4615515106460175,1.4440541186571563,2.370779207201649
13255.0,-1.293277787805767,0.039010591579404334,-0.1709914176793386
13032.0,-0.427047690794962,1.0320237246747817,0.8442413330527405
17156.0,1.2238949312016634,-1.30411776540393,-0.2730307767952923
15241.0,-0.2752651856678577,1.1831848288604738,0.8989052796540213
12547.0,0.4662891037007272,0.039010591579404334,-0.6012951573211073
13625.0,1.4031549076366812,-1.30411776540393,-0.7875797813713215
14035.0,-0.7492216889688439,1.0320237246747817,0.8390555803915799
17752.0,0.9460762867727672,-1.30411776540393,-1.8490827497133828
17506.0,-0.19691570113368262,-1.30411776540393,-0.7851614985440347
15245.0,0.1806956343496579,0.939338026090494,1.177805193579545
14558.0,1.4900589509631081,0.039010591579404334,-0.1968926594877467
12866.0,0.7475097365983724,0.039010591579404334,0.2614359972686979
15604.0,-0.427047690794962,-1.30411776540393,-1.0468261782340262
13431.0,-0.2752651856678577,0.939338026090494,0.9558738306798691
13276.0,-0.3032629112072271,0.53810009211737,0.5684748934248899
14923.0,-0.43836711821283647,-1.30411776540393,-0.09801753785226269
14745.0,0.06273445603564178,1.2461810284950618,0.7764015662184227
17556.0,0.49650859081078785,-0.41017405565634385,-0.7891016980509611
13707.0,0.7003286344535116,0.53810009211737,0.9659623921404706
14033.0,1.3347495868031192,-1.30411776540393,-1.5961725706382155
13574.0,1.0632122633827088,-1.30411776540393,-0.5607736861677617
16175.0,-0.060297124939804235,0.8305650781681629,0.5475956505878512
16686.0,-0.4855087493659019,1.4440541186571563,1.2157474792498861
16354.0,-0.3128297497981803,0.53810009211737,0.19519455802776142
18236.0,-0.7315134162867908,1.2461810284950618,0.5316953500480189
17507.0,0.6851190871693343,-0.41017405565634385,-0.25591833208269144
17939.0,0.30769540667912154,-1.30411776540393,-1.677563851712149
15171.0,0.8772430083702741,-1.30411776540393,0.29685922214145527
14523.0,0.03207420389984822,-1.30411776540393,-0.9616174638988743
12596.0,-0.43836711821283647,-0.41017405565634385,-0.24043959496525083
16726.0,-0.8054641960814077,0.8305650781681629,0.629320155810355
16553.0,0.32125753614230257,1.8779443980505917,2.0022632905896987
16305.0,0.20656936319231486,-1.30411776540393,-0.6473768066984783
14820.0,-0.9120291763792353,1.0320237246747817,0.28862355284368274
17737.0,-1.293277787805767,-0.41017405565634385,-1.2472329198163368
15568.0,-1.701736141173497,0.039010591579404334,-0.08902134163312934
12374.0,-0.8253712159664669,0.32867518717190447,0.8851192634939776
14910.0,-1.701736141173497,0.32867518717190447,-0.5064108189408045
14992.0,1.1274817816603622,-1.30411776540393,-1.0686634289253238
15623.0,0.21670985726901515,0.939338026090494,0.7447416153344892
17030.0,-0.3032629112072271,-1.30411776540393,-1.3565661440740706
14487.0,-0.7861628590783335,0.8305650781681629,0.2838341976455853
14679.0,0.9994621342914753,0.039010591579404334,0.29682586760374746
15252.0,-0.6342244953949051,0.53810009211737,0.6425496399089716
13507.0,-1.701736141173497,0.32867518717190447,0.7565784912392949
14863.0,-0.7492216889688439,-1.30411776540393,-0.8823169925083747
